ticker,company_title,cik,form,filing_date,event_date,accession,neg_per_1000,unc_per_1000,company_neg_per_1000,company_unc_per_1000,external_neg_per_1000,external_unc_per_1000,company_sent_ratio_mean,finbert_neg_mean,finbert_neu_mean,finbert_pos_mean,r1d,r3d,r5d,r10d,r20d,ar1d,ar3d,ar5d,ar10d,ar20d,vol5d,vol20d
AAPL,Apple Inc.,320193,10-Q,2023-02-03,2023-02-06,32019323000006,11.627906976744184,58.13953488372093,12.048192771084338,48.19277108433735,0.0,0.0,1.0,0.0205728895962238,0.1082591041922569,0.8711679577827454,-0.0180913592720673,-0.0168399867575152,-0.0213221128476942,-0.0111758461204626,-0.0028202389130244,-0.0119612264498367,-0.0127085991527407,-0.0108147595258741,0.0012449189232892,0.0164747182587555,0.0155808178398692,0.0157184537775431
AAPL,Apple Inc.,320193,10-Q,2023-05-05,2023-05-08,32019323000064,11.627906976744184,58.13953488372093,12.048192771084338,48.19277108433735,0.0,0.0,1.0,0.0205728895962238,0.1082591041922569,0.8711679577827454,-0.0004034099636959,-5.759459769610724e-05,-0.0043957008805421,0.0105010908252379,0.0354220830219069,-0.0006700306991102,-0.0005906888321915,-0.0018720495266119,-0.0039112755803007,0.0009550253301113,0.0076632029604061,0.0083803642477397
AAPL,Apple Inc.,320193,10-Q,2023-08-04,2023-08-07,32019323000077,11.235955056179776,56.17977528089887,12.048192771084338,48.19277108433735,0.0,0.0,0.6666666666666666,0.0214534476399421,0.0890204310417175,0.8895260691642761,-0.0174040908754358,-0.0211013812218357,-0.0219990920244413,-0.0407347353001057,0.0415757815992117,-0.0260946278456957,-0.0187260871115865,-0.0193994207233851,-0.0173895952314207,0.0318206754581272,0.0088983434893208,0.013016163957091
AAPL,Apple Inc.,320193,10-K,2023-11-03,2023-11-06,32019323000106,47.14434060228453,26.4797507788162,46.50353705207005,25.97703815377479,54.30327868852459,27.66393442622951,0.8123167155425219,0.0204635746777057,0.1375031322240829,0.842033326625824,0.0144995428610996,0.0347145161802868,0.0550411389527815,0.0725375355470018,0.0711657195584719,0.012201768172581,0.0288425653859028,0.0415142588523255,0.03616903209328,0.0217939940662809,0.0097266358721053,0.0087301243688132
AAPL,Apple Inc.,320193,10-Q,2024-02-02,2024-02-05,32019324000006,55.81395348837209,21.705426356589147,57.78491171749599,20.86677367576244,0.0,0.0,0.8571428571428571,0.0303593706339597,0.0743751302361488,0.8952654600143433,0.0097984033523712,0.0189742037910308,0.017288238655776,-0.0179562359554463,-0.0583073966022494,0.0134462185121945,0.0114171331367158,0.0035267899882141,-0.0283400735254367,-0.0939739599342076,0.006333252887421,0.0088727401549952
AAPL,Apple Inc.,320193,10-Q,2024-05-03,2024-05-06,32019324000069,65.47619047619048,20.83333333333333,61.80665610142631,20.60221870047544,117.6470588235294,0.0,0.8260869565217391,0.0303593706339597,0.0743751302361488,0.8952654600143433,-0.0091484268420079,-0.0034960419422571,-0.0004457802464422,0.0361346180738577,0.0578076910665389,-0.0194222237670161,-0.0149693015467884,-0.0189518017282342,0.00123285333385,0.0260273314373876,0.0078831989630342,0.0091149593576871
AAPL,Apple Inc.,320193,10-Q,2024-08-02,2024-08-05,32019324000081,14.5985401459854,43.7956204379562,8.620689655172415,34.48275862068966,62.5,62.5,0.4,0.0173056833446025,0.1246806606650352,0.8580136299133301,-0.0493655870245267,-0.0467409494539953,-0.0166019866057278,0.0289221145392482,0.0418878637965448,-0.01980942114152,-0.0196556088989896,-0.0167706949040891,-0.0104680605282212,-0.0142648731195288,0.0277953552219599,0.0146599985717296
AAPL,Apple Inc.,320193,10-K,2024-11-01,2024-11-04,32019324000123,47.57998359310911,25.328137817883512,45.96373715209609,24.82965700427301,61.43667296786389,26.465028355387524,0.7988505747126436,0.0204635746777057,0.1375031322240829,0.842033326625824,-0.0040456651236011,-0.0008527145686417,0.0191052916601076,0.0104319160782492,0.0732605181449621,-0.0018893189941589,-0.0352770855123238,-0.0273438756439682,-0.0150018044376341,0.0177583041416911,0.0105413180774033,0.0088182984504454
AAPL,Apple Inc.,320193,10-Q,2025-01-31,2025-02-03,32019325000008,52.672347017815646,18.590240123934933,50.67567567567568,18.58108108108108,61.224489795918366,10.20408163265306,0.7948717948717948,0.0198194049298763,0.1567330509424209,0.8234475255012512,-0.0344423588916182,-0.015070637166538,-0.0361103033129553,0.0368912713251181,0.0096637108562502,-0.0276900457367,-0.0190504968440099,-0.0343640768581965,0.0238826662460063,0.0401150194446852,0.0221285276853274,0.0164407554854027
AAPL,Apple Inc.,320193,10-Q,2025-05-02,2025-05-05,32019325000057,53.50978135788262,21.86421173762946,54.45881552076242,21.10279101429544,49.61832061068702,22.900763358778622,0.6666666666666666,0.0180117022246122,0.1928125470876693,0.7891756892204285,-0.0319639465329278,-0.0453265308051649,-0.0337756053092675,0.0296842157618305,-0.016623948570565,-0.0262130973889489,-0.0353788807499439,-0.0294966227947915,-0.0175958356597495,-0.0613932985417416,0.0157762219069713,0.0198434479194489
AAPL,Apple Inc.,320193,10-Q,2025-08-01,2025-08-04,32019325000073,13.79310344827586,41.37931034482759,8.19672131147541,32.78688524590164,58.8235294117647,58.8235294117647,0.4,0.0184799768030643,0.1196826547384262,0.8618373870849609,0.0047815246195112,0.052318011142546,0.1251020803585259,,,-0.0103039046966773,0.0346849379448724,0.1005396851218863,,,0.0227120273438629,
GOOGL,Alphabet Inc.,1652044,10-Q,2022-04-27,2022-04-28,165204422000029,18.51851851851852,92.5925925925926,19.607843137254903,78.43137254901961,0.0,0.0,1.0,0.0212258342653512,0.4099528789520263,0.5688212513923645,0.0363243850965833,0.0198249453455673,0.0673796446693619,-0.0060729307223401,-0.0771806643516991,0.0113786446240464,0.0265335845617247,0.0395163914990764,0.0544870532641558,-0.0283150159180851,0.0317974918276342,0.0277032333848455
GOOGL,Alphabet Inc.,1652044,10-Q,2022-07-27,2022-07-28,165204422000071,18.51851851851852,92.5925925925926,19.607843137254903,78.43137254901961,0.0,0.0,1.0,0.0212258342653512,0.4099528789520263,0.5688212513923645,0.0102078900938512,0.0157954059161208,0.0434437225060495,0.0570699247594839,0.0055568572263726,-0.002256486071567,-0.0081766826094114,0.010552399318995,0.0109001158283979,-0.0254505545466697,0.0146953211780159,0.0149678282405099
GOOGL,Alphabet Inc.,1652044,10-Q,2022-10-26,2022-10-27,165204422000090,37.698412698412696,28.76984126984127,46.69887278582931,33.81642512077295,23.62204724409449,18.37270341207349,0.5,0.0231803078204393,0.4055372476577759,0.5712823867797852,-0.0289626256748012,-0.0044339624803828,-0.0875764473785275,-0.0835602098884352,0.0365106904828969,-0.0236084969785512,-0.0153423481495147,-0.0686828133180661,-0.0626906581714141,-0.0155127649708406,0.0352969456181949,0.0309175008050462
GOOGL,Alphabet Inc.,1652044,10-K,2023-02-03,2023-02-06,165204423000016,53.43655589123867,36.72583081570997,58.023472633541736,38.82856202698256,25.3077975376197,22.571819425444595,0.8053333333333333,0.0188211072236299,0.8201270699501038,0.1610518991947174,-0.0181052467660645,-0.0530125684931146,-0.1025225302218894,-0.1048515647850983,-0.0966185138695924,-0.0119751904959129,-0.0488813343094129,-0.0920153308128217,-0.0924310313110951,-0.077323633249891,0.0465809523303148,0.0265784715746599
GOOGL,Alphabet Inc.,1652044,10-Q,2023-04-26,2023-04-27,165204423000045,18.51851851851852,92.5925925925926,19.607843137254903,78.43137254901961,0.0,0.0,1.0,0.0213693492114543,0.4090860784053802,0.5695445537567139,0.0367291980115281,0.0330977640454575,0.0162590371719498,0.0746657998048587,0.1533652535462391,0.0170168069120474,0.0058968402003747,0.0072484254732062,0.0538870122265457,0.1368588156224253,0.020106270996218,0.01857264090176
GOOGL,Alphabet Inc.,1652044,10-Q,2023-07-26,2023-07-27,165204423000070,18.51851851851852,92.5925925925926,19.607843137254903,78.43137254901961,0.0,0.0,1.0,0.0213693492114543,0.4090860784053802,0.5695445537567139,0.0010050363035262,0.0263384880697381,-0.0069086462365971,0.0030124388498428,0.0236978573380486,0.0076570659537577,0.0213455283726773,0.0049725819058423,0.0246717878982131,0.0514780356192946,0.0177157614245105,0.0139205602215817
GOOGL,Alphabet Inc.,1652044,10-Q,2023-10-25,2023-10-26,165204423000094,18.51851851851852,92.5925925925926,19.607843137254903,78.43137254901961,0.0,0.0,1.0,0.0213693492114543,0.4090860784053802,0.5695445537567139,-0.0268683283077727,-0.0091974163238151,0.0066650375151594,0.0484072891628785,0.0976163130775916,-0.0148212989253045,-0.0044922264204516,-0.0054986989405767,0.00230648496151,0.0116793370195023,0.0188814767142153,0.0117784829074486
GOOGL,Alphabet Inc.,1652044,10-K,2024-01-31,2024-02-01,165204424000022,47.00854700854701,32.36783792339348,50.37159372419488,33.397559409120106,26.19324796274738,25.029103608847496,0.8079470198675497,0.5414607524871826,0.0144118294119834,0.4441274106502533,0.0075375422972599,0.0252320217714917,0.0380942470494183,0.0408389553064573,-0.011775165541947,-0.0054657602688889,0.0054043336294829,0.0070616099653276,0.0088632160365925,-0.0626458166708802,0.0027674103826643,0.0159535830523452
GOOGL,Alphabet Inc.,1652044,10-Q,2024-04-26,2024-04-29,165204424000053,26.610644257703083,46.21848739495798,27.77777777777778,50.65359477124183,20.2020202020202,10.1010101010101,0.8461538461538461,0.0198994055390357,0.7803160548210144,0.1997846215963363,-0.0343128564144654,-0.0481913782279415,-0.0277738871857065,-0.0193782206285249,0.0175252045087158,-0.0378480054115939,-0.0325061071449947,-0.0337177476488569,-0.0438280419476848,-0.0233015079705703,0.0210921389305559,0.0132947620612555
GOOGL,Alphabet Inc.,1652044,10-Q,2024-07-24,2024-07-25,165204424000079,26.31578947368421,36.8421052631579,24.69135802469136,37.03703703703704,37.735849056603776,18.867924528301888,0.8333333333333334,0.0131380157545208,0.8954125642776489,0.09144938737154,-0.0314815799840011,-0.0181206550036488,-0.0063341117089045,-0.0826238318663637,-0.040066806022596,-0.026257660939025,-0.0246217690313546,-0.0238797279271584,-0.0400281571036764,-0.0752659492138576,0.0179266255460481,0.0175998163599785
GOOGL,Alphabet Inc.,1652044,10-Q,2024-10-30,2024-10-31,165204424000118,69.00584795321637,35.08771929824562,65.38461538461539,37.17948717948718,112.67605633802818,0.0,0.7307692307692307,0.0223744008690118,0.3240558207035064,0.653569757938385,-0.0193888519299238,-0.0303776180234429,0.0116820821657029,0.0250196828463045,-0.0304367014726798,0.0004089722864776,-0.0126351628477883,-0.0071561797317667,-0.004170275324753,-0.0623691300944148,0.0225442263417732,0.0199009587594555
GOOGL,Alphabet Inc.,1652044,10-K,2025-02-05,2025-02-06,165204425000014,47.431710213776725,32.437648456057005,50.78534031413613,34.11867364746946,28.72983870967742,22.177419354838708,0.8026030368763557,0.5059630870819092,0.0121298497542738,0.4819070398807525,0.0014101800737592,-0.0257293256861705,-0.0411857528241159,-0.0360251140196604,-0.1044724695712911,-0.0020594410728696,-0.0267714867842642,-0.039761474530427,-0.0461685440686667,-0.0509137180927376,0.0152259890313062,0.0150631291327579
GOOGL,Alphabet Inc.,1652044,10-Q,2025-04-25,2025-04-28,165204425000043,11.494252873563218,57.47126436781609,11.904761904761903,47.61904761904762,0.0,0.0,1.0,0.0201690848916769,0.3119635879993438,0.6678673028945923,-0.0083703605448755,-0.0197039034855163,0.0126999006462362,-0.0585468163004238,0.0394082546555688,-0.0087516068335926,-0.0267615780085633,-0.0161547295544002,-0.0831224639865845,-0.0110028867567517,0.0126893750166291,0.0241754015385974
GOOGL,Alphabet Inc.,1652044,10-Q,2025-07-24,2025-07-25,165204425000062,11.494252873563218,57.47126436781609,11.904761904761903,47.61904761904762,0.0,0.0,1.0,0.0201690848916769,0.3119635879993438,0.6678673028945923,0.0052419714211603,0.0184579474548835,-0.0014060162080846,0.0223838416250092,,0.0010265493564938,0.0171347369091075,0.0022891570771306,0.0258101248120969,,0.0148955847754052,
META,"Meta Platforms, Inc.",1326801,10-K,2024-02-02,2024-02-05,132680124000012,39.70909090909091,24.509090909090908,40.38484860734931,25.306221449650323,35.147392290249435,17.762660619803476,0.8461538461538461,0.0237532947212457,0.4753662943840027,0.5008804202079773,-0.033350762966635,-0.0114337934034619,-0.0145904535306703,-0.0035219945987629,0.0487481693293708,-0.0297030107048957,-0.018990926955861,-0.0283519650963161,-0.0139058328184974,0.0130816037935894,0.0235977477394589,0.0189683625842422
META,"Meta Platforms, Inc.",1326801,10-Q,2024-04-25,2024-04-26,132680124000049,39.62154716160372,24.142681070108026,40.53236539624925,25.005041338979638,31.70028818443804,16.21037463976945,0.8143646408839779,0.0228576585650444,0.4995997250080108,0.4775426089763641,0.0043179704700649,-0.0257256531188205,0.0006795154208707,0.0742925152453478,0.0538072696365728,-0.0051113013038961,-0.022722131546185,-0.0023744269739157,0.0417006474392606,0.0101459257499728,0.0166359667977202,0.0141790102848721
META,"Meta Platforms, Inc.",1326801,10-Q,2024-08-01,2024-08-02,132680124000069,39.64868255959849,24.09033877038896,40.61741655726618,24.863746668257946,30.954115076474874,16.751638747268753,0.8179824561403509,0.0228576585650444,0.4995997250080108,0.4775426089763641,-0.0194755806344117,-0.0073602235114616,0.0236071196932878,0.0765346786942231,0.0403219743648858,-0.0006818091127932,0.0318123982766832,0.0466320678694025,0.0581776587846763,0.0124636705019724,0.0323908045004334,0.0183798450078364
META,"Meta Platforms, Inc.",1326801,10-Q,2024-10-31,2024-11-01,132680124000081,39.5997445177773,24.128876587892982,40.34775736020549,24.85674767832444,33.193570929419984,17.470300489168412,0.8130434782608695,0.0228576585650444,0.4995997250080108,0.4775426089763641,-0.0007403288616736,0.008508771171049,0.0416181167295508,0.0167378860221815,0.0118049894517588,-0.0049520440318628,-0.0055658225910893,-0.0047204032792371,-0.0257989361335263,-0.0461181258776567,0.0184216175237984,0.0151027359826051
META,"Meta Platforms, Inc.",1326801,10-K,2025-01-30,2025-01-31,132680125000017,39.09927632965643,23.923276891730485,39.85776249462702,24.461724825133835,33.78132945877225,19.614965492190336,0.8457207207207207,0.0237532947212457,0.4753662943840027,0.5008804202079773,0.0031681985056553,0.0247138897708293,0.0357295123491658,0.0587357120560478,-0.0277467797994676,0.0085043506641026,0.0301165634185989,0.0336161836835123,0.0510141163793934,-0.0096344816497741,0.0047829223147615,0.0148881500779989
META,"Meta Platforms, Inc.",1326801,10-Q,2025-05-01,2025-05-02,132680125000054,38.87380803229623,23.90895802881604,39.63838664812239,24.300726317416164,32.06483439041578,20.084566596194502,0.8135775862068966,0.0228576585650444,0.4995997250080108,0.4775426089763641,0.0424446049213116,0.0260467119715275,0.0441013969320427,0.118006267678059,0.1235972659449675,0.0277095737120881,0.0254559625897096,0.0323703032775492,0.0623051975841359,0.0697099647065389,0.0228835063496738,0.0226651296934944
META,"Meta Platforms, Inc.",1326801,10-Q,2025-07-31,2025-08-01,162828025036791,39.01161388151773,23.67577626908364,39.937022387773126,24.23102031412004,31.02866779089376,18.54974704890388,0.8095744680851064,0.0228576585650444,0.4995997250080108,0.4775426089763641,-0.0307615478762126,-0.0129873389128367,-0.0151246445551304,0.0111728727094066,,-0.0142353359166639,-0.0064636914340906,-0.015393534653258,-0.0089839451768884,,0.025854692801331,
MSFT,MICROSOFT CORP,789019,10-K,2020-07-30,2020-07-31,156459020034944,49.50138171332452,35.9245464375826,48.819353904099664,34.62262784296683,54.09356725146199,43.12865497076023,0.7206307747791498,0.056543345476479,0.5918163571636691,0.3516403014749981,0.0054291660168921,0.0450230142580589,0.0592677650820827,0.0232680073822535,0.1078828464491406,-0.0024420005041973,0.0263685454849465,0.0277590719977736,-0.0156902934287,0.0353527885604143,0.0264792568721732,0.0191031626515035
MSFT,MICROSOFT CORP,789019,10-Q,2020-10-27,2020-10-28,156459020047996,49.4373952597558,35.791237730428534,49.00102085460114,34.56322006708473,53.90070921985816,42.5531914893617,0.7511698618841476,0.0508672697070453,0.6575705533181982,0.2915621814184955,-0.0508367964786801,-0.0518734822080177,-0.0325037519571027,-0.0105596926712643,0.0054710158636132,-0.016060356977936,-0.0167296169731637,-0.0260079417236535,-0.0562731895123178,-0.0658412856533545,0.0273790769596953,0.0225974003498582
MSFT,MICROSOFT CORP,789019,10-Q,2021-01-26,2021-01-27,156459021002316,49.41451990632319,36.18266978922717,49.0544575572302,34.97796104080762,52.20338983050848,42.03389830508475,0.736062694615326,0.049347357787682,0.6308943739062861,0.319758270671101,0.0024502504642189,-0.0015938935489157,0.030436416673605,0.0480663959922591,0.01181054573404,0.027194366655846,0.0348095876079458,0.0362903431991045,0.0313743497335018,-0.0087686529423274,0.024569710481619,0.0143219590963593
MSFT,MICROSOFT CORP,789019,10-Q,2021-04-27,2021-04-28,156459021020891,48.80511612251768,35.90261415909346,48.48815036774721,34.323072732225555,53.05574210879785,44.99664204163869,0.7350540152488204,0.0491447077531899,0.6296469548281718,0.3212083451111208,-0.0286934299438493,-0.0380869137279553,-0.0556485513226023,-0.0619640702590904,-0.0376061081616058,-0.0284060332641007,-0.0375600214054751,-0.0510877392736127,-0.0540047917479798,-0.0393292206660626,0.0115983797670084,0.0152830442530381
MSFT,MICROSOFT CORP,789019,10-K,2021-07-29,2021-07-30,156459021039151,48.58706578800402,35.7422093153133,47.696038803557,34.357316087308,54.5822102425876,43.80053908355795,0.7155013411342526,0.0489403203695635,0.6052515469491482,0.3458081365952009,-0.0055652330992718,0.0021615912759344,0.0104861098775744,0.0114872038457523,0.0449186355373103,-0.0006969252551431,0.0010275956962544,0.0079702355747405,0.0014166965136042,0.0322678380203309,0.0068468031410501,0.0094094243397838
MSFT,MICROSOFT CORP,789019,10-Q,2021-10-26,2021-10-27,156459021051992,48.850893749306096,35.30587320972577,47.58639605046626,34.28414701042238,57.33662145499383,41.30702836004932,0.713448125948126,0.049254239608462,0.612658685264297,0.3380870775152475,0.0412515889460472,0.0670625000985109,0.0716058143852355,0.0800351628360549,0.0869995565887999,0.0456916906804006,0.0598730237993799,0.0586624350141464,0.0552976131043236,0.0605303914658249,0.0184121809393108,0.012178172130629
MSFT,MICROSOFT CORP,789019,10-Q,2022-01-25,2022-01-26,156459022002324,48.61878453038674,35.35911602209945,47.82190463102927,34.35481654527965,53.71900826446281,41.32231404958678,0.7071346738479797,0.0496295156537905,0.6161638204637286,0.3342066720950526,0.0280947702216657,0.0662832234378666,0.0679037478359744,0.0542075549913873,-0.0268415723345627,0.0306067784254115,0.0492135145305604,0.0262489976102991,0.0170003224953649,0.0023984020709829,0.014771235360188,0.0206735496978704
MSFT,MICROSOFT CORP,789019,10-Q,2022-04-26,2022-04-27,156459022015675,49.23580786026201,35.262008733624455,48.43728859423624,34.095521580300364,55.25525525525526,42.04204204204204,0.7185556867375049,0.049721939198963,0.615315940134324,0.3349621277786307,0.0469873803167404,0.0266564811302566,0.0418899875497227,-0.0026680703918606,-0.0376911644087762,0.0441796166781014,0.0365588184866391,0.0412173557289615,0.0390707211272401,0.0171627677938055,0.0349430932579644,0.0285353132698453
MSFT,MICROSOFT CORP,789019,10-K,2022-07-28,2022-07-29,156459022026876,48.90829694323144,34.06113537117904,48.23920265780731,33.35548172757475,53.02557704304429,37.42981908920773,0.7049992936356573,0.0505293290578312,0.5965209458773206,0.3529497298666022,0.0155436603502868,-0.0057689090045857,0.0258556679271649,0.0376666690995091,0.0109091814948433,0.0010700682556662,-0.0106577984181721,0.0061044952141222,0.0039611527222433,-0.0216527728275109,0.0166417008180542,0.0137329155636043
MSFT,MICROSOFT CORP,789019,10-Q,2022-10-25,2022-10-26,156459022035087,50.1884760366182,33.92568659127625,49.46524064171123,33.02139037433155,55.720213396561945,40.30823947836396,0.7200909013743237,0.0506150161532999,0.6079788418704426,0.341406145000032,-0.0802952330198225,-0.0608164823100264,-0.0940063855604971,-0.0909432128876155,-0.0199024798602498,-0.0727327038666704,-0.0714116480983885,-0.09296657258532,-0.0833283035163264,-0.0580814515170551,0.0423807996581219,0.0328267939094946
MSFT,MICROSOFT CORP,789019,10-Q,2023-01-24,2023-01-25,156459023000733,50.07442058260685,33.91452264512014,50.241157556270096,32.82422293676313,50.69370330843116,39.48772678762006,0.6828099064411464,0.0490304778824433,0.5998750462622187,0.3510944737052476,-0.0059254952022398,0.0249706925419232,0.0235593677211512,0.1002408118012571,0.0408813606676035,-0.0063001657581601,0.0113703763676885,0.0079889589332199,0.063469084895194,0.045037928040429,0.021007199898641,0.0220034272309098
NVDA,NVIDIA CORP,1045810,10-Q,2020-08-19,2020-08-20,104581020000147,12.052527432991544,15.29051987767584,14.469453376205788,17.14898177920686,7.238307349665924,11.135857461024498,0.5211864406779662,0.1018772795796394,0.0139235714450478,0.8841992020606995,0.0002060274301204,0.046813065688941,0.0509512219202683,0.1674228996405641,0.0267211559535625,-0.002902793168262,0.0300812542036481,0.0207503753875949,0.1084935085558089,0.0308514780248591,0.0187670139036993,0.0399479836375753
NVDA,NVIDIA CORP,1045810,10-Q,2020-11-18,2020-11-19,104581020000189,19.076005961251862,16.98956780923994,22.163120567375888,19.06028368794326,12.921089063221045,12.459621596677437,0.5519713261648745,0.110905148088932,0.0132958330214023,0.8757990002632141,0.0008558197149415,-0.0217368501678328,-0.0145521206899866,-0.0021464710706771,-0.0062418179737963,-0.0033455578768723,-0.0250432920825195,-0.032300972086015,-0.0309463664243454,-0.0500638717049729,0.018187166360724,0.0143960917143802
NVDA,NVIDIA CORP,1045810,10-K,2021-02-26,2021-03-01,104581021000010,41.17242564895994,29.48255114320096,42.28091728091728,31.83865683865684,36.04587657018023,16.930638995084653,0.7325102880658436,0.2447164207696914,0.0106859365478158,0.7445977330207825,0.0092357174635313,-0.0686375791144202,-0.0958099150256427,-0.0642979881444521,-0.0656017756478947,-0.0147153207857067,-0.0714207577624451,-0.1043704634465044,-0.0996828176401566,-0.1091172385228334,0.0256144707092361,0.0346888883659835
NVDA,NVIDIA CORP,1045810,10-Q,2021-05-26,2021-05-27,104581021000064,30.065359477124183,38.56209150326797,29.93585174625802,39.91446899501069,32.78688524590164,16.39344262295082,0.8571428571428571,0.0136889023706316,0.9086382389068604,0.0776728615164756,-0.013595299724872,0.0353240389802826,0.0777713655061064,0.1044744184787847,0.201765047248381,-0.0141201991250886,0.0338932909945651,0.0784873918182193,0.0936991787008211,0.1842122331291075,0.0242219542501899,0.0188256772526643
NVDA,NVIDIA CORP,1045810,10-Q,2021-08-20,2021-08-23,104581021000131,46.65920119447555,36.95408734602464,44.47268106734435,37.69589157136807,63.49206349206349,28.571428571428573,0.7878787878787878,0.0151398153975605,0.8736595511436462,0.1112006083130836,0.0534097316938124,0.0649558068520863,0.0838197723816396,0.0930993462416154,0.0143434332749194,0.0446518597540298,0.0525155060444257,0.0683988764079352,0.0714127861722438,0.0323902764505368,0.0252855874332368,0.0190392933823101
