target,term,Coef.,Std.Err.,t,P>|t|,CI_low,CI_high
ar3d,const,0.13205368115654334,0.29958422373579774,0.4407898370276033,0.6593651516935654,-0.4551206077020098,0.7192279700150965
ar3d,z_neg_per_1000,-2.1438367733482546,1.5816208170219168,-1.3554682325090737,0.17526842322937497,-5.243756611910026,0.9560830652135173
ar3d,z_unc_per_1000,2.07745193961773,0.9300457802406755,2.233709333190169,0.025502204499020777,0.2545957063725519,3.900308172862908
ar3d,z_company_neg_per_1000,1.8920557566570384,1.3727135474326562,1.3783325444669006,0.16810063958406996,-0.7984133574011829,4.582524870715259
ar3d,z_company_unc_per_1000,-1.5326541455761074,0.8410462649053233,-1.8223184734654738,0.06840667675697651,-3.181074534122475,0.11576624297025995
ar3d,z_external_neg_per_1000,0.31894405240158463,0.24709936571315008,1.2907522100717845,0.19678961407938578,-0.16536180499888103,0.8032499098020502
ar3d,z_external_unc_per_1000,-0.15749280749521413,0.12080141248791307,-1.3037331621513306,0.19232457839416528,-0.3942592252530909,0.07927361026266261
ar3d,z_company_sent_ratio_mean,-0.28239436636540816,0.16301080417590602,-1.7323659483372313,0.08320842679802852,-0.6018896716410954,0.0371009389102791
ar3d,z_finbert_neg_mean,319894.36313961924,325241.6404524823,0.9835590630233454,0.3253323615243642,-317567.5384199716,957356.2646992101
ar3d,z_finbert_neu_mean,618133.961866111,628466.6515921607,0.9835588894018915,0.325332446928275,-613638.0407390061,1849905.9644712282
ar3d,z_finbert_pos_mean,565957.2019179787,575417.6985105153,0.9835589057878732,0.3253324388680555,-561840.7632295582,1693755.1670655156
ar3d,is_10k,-0.1469810491764554,0.1639280441444472,-0.8966193060105155,0.36992209264820464,-0.468274111755664,0.17431201340275318
ar3d,yr_2021,-0.16256455973424655,0.23788700008406763,-0.6833688250169087,0.4943738140999089,-0.6288145122892959,0.3036853928208028
ar3d,yr_2022,-0.04601470324500079,0.27491425902464717,-0.16737837974739384,0.8670723356544978,-0.5848367497698248,0.49280734327982323
ar3d,yr_2023,-0.14282535344651837,0.32920135090697694,-0.43385409280072124,0.6643943980264254,-0.7880481448861254,0.5023974379930887
ar3d,yr_2024,-0.028646591810804173,0.334839513891029,-0.08555319973414784,0.9318216031892067,-0.6849199796381202,0.6276267960165118
ar3d,yr_2025,-0.30296899384842463,0.3700839396039541,-0.8186493966008019,0.41298647559759016,-1.0283201867288712,0.42238219903202195
ar5d,const,0.09253186594688043,0.1867462078322033,0.4954952875403119,0.6202505476491298,-0.2734839756536698,0.4585477075474307
ar5d,z_neg_per_1000,-3.3086938360874187,1.1199811914826494,-2.954240536581972,0.003134395979738679,-5.503816634755669,-1.113571037419168
ar5d,z_unc_per_1000,2.9148997626348034,0.6328339713481425,4.606105068008782,4.10281146751603e-06,1.6745679705989918,4.155231554670615
ar5d,z_company_neg_per_1000,2.8927437134949416,0.9687039985671051,2.9861998275777246,0.0028246799772639916,0.9941187646234755,4.791368662366407
ar5d,z_company_unc_per_1000,-2.1024847601955265,0.5612838009851183,-3.745849704740136,0.00017978420830835632,-3.2025807952321057,-1.0023887251589474
ar5d,z_external_neg_per_1000,0.4852927042193263,0.17740615035375548,2.735489740641076,0.006228752793415303,0.1375830388900678,0.8330023695485849
ar5d,z_external_unc_per_1000,-0.23074254206995884,0.07718929659092515,-2.989307485114282,0.002796105886233678,-0.3820307833801525,-0.07945430075976517
ar5d,z_company_sent_ratio_mean,-0.45931256482381433,0.10968391697314199,-4.18760176969505,2.8191761863876187e-05,-0.6742890917744542,-0.24433603787317448
ar5d,z_finbert_neg_mean,472487.2296202458,215154.0384193669,2.1960416503979285,0.0280889623636394,50793.063189939596,894181.396050552
ar5d,z_finbert_neu_mean,912990.2258910234,415743.62581867335,2.1960414283999734,0.028088978251853712,98147.69248432713,1727832.7592977197
ar5d,z_finbert_pos_mean,835924.6199322972,380650.6522133538,2.196041475488563,0.028088974881760754,89863.05090244196,1581986.1889621522
ar5d,is_10k,-0.23844597108359467,0.10624918746000236,-2.2442145373898312,0.02481860113140545,-0.44669055189184403,-0.030201390275345297
ar5d,yr_2021,-0.06316569078682113,0.15274053094215603,-0.4135489800722406,0.6792044445449046,-0.36253163041297265,0.2362002488393304
ar5d,yr_2022,0.09714659036668821,0.176243060265938,0.5512080317948466,0.5814910748153286,-0.24828346027967252,0.44257664101304894
ar5d,yr_2023,-0.07568816625312763,0.20623008797711442,-0.36700835942778065,0.7136127825428387,-0.4798917112167987,0.3285153787105434
ar5d,yr_2024,-0.012569467187505179,0.20807239590837973,-0.06040910488212899,0.9518298072553834,-0.42038386934488875,0.3952449349698784
ar5d,yr_2025,-0.2644657895749043,0.2298012661664092,-1.1508456588894205,0.24979573695230683,-0.7148679948627692,0.1859364157129606
ar10d,const,0.09883282074251837,0.26373187467696574,0.3747473484711493,0.7078483750699948,-0.4180721551995656,0.6157377966846023
ar10d,z_neg_per_1000,-2.2332693447222427,2.789596727117982,-0.8005706785544956,0.4233802311360988,-7.700778461264296,3.2342397718198104
ar10d,z_unc_per_1000,2.9108249765636565,1.4670307806813567,1.9841608062318468,0.04723791627856847,0.03549748221651816,5.786152470910794
ar10d,z_company_neg_per_1000,2.0155097555535315,2.3963054668056167,0.8410904967972622,0.40029723854014754,-2.681162655341919,6.712182166448982
ar10d,z_company_unc_per_1000,-2.207592262961667,1.189763316575091,-1.8554885935772056,0.06352648658115441,-4.539485513575772,0.12430098765243791
ar10d,z_external_neg_per_1000,0.33285256994877543,0.4470627486336397,0.7445321064348899,0.45655462491201915,-0.5433743162026416,1.2090794561001925
