target,term,Coef.,Std.Err.,t,P>|t|,CI_low,CI_high
ar10d,z_external_unc_per_1000,0.0527931761550122,0.008501249706721,6.21004887237628,5.296812543900564e-10,0.0361310329062572,0.0694553194037671
ar10d,z_external_neg_per_1000,0.062362643321747,0.0108846042611173,5.72943598367857,1.0076510670183321e-08,0.0410292109839857,0.0836960756595083
ar10d,z_neg_per_1000,-0.5717180332325122,0.108438768081962,-5.272266029436877,1.3474956381190005e-07,-0.7842541132010494,-0.3591819532639751
ar10d,z_company_sent_ratio_mean,0.090600781846863,0.0235000309649623,3.855347338986292,0.0001155654294939,0.0445415675199607,0.1366599961737652
ar10d,const,0.0555799851341237,0.0169628467830903,3.276571783312313,0.0010507559872079,0.0223334163639956,0.0888265539042518
ar10d,z_unc_per_1000,-1.5452744309733095,0.5205160591097282,-2.9687353616260967,0.0029902800268452,-2.5654671602030987,-0.5250817017435205
ar10d,z_company_unc_per_1000,1.1432755053134604,0.4291693544888966,2.663926241133881,0.0077234495372133,0.3021190272469196,1.9844319833800013
ar10d,z_finbert_pos_mean,-77819.37178803109,29492.52076112422,-2.638613783417566,0.0083245759269689,-135623.6502931344,-20015.093282927795
ar10d,z_finbert_neu_mean,-79151.88270954885,29997.52595762757,-2.638613691720888,0.0083245781783719,-137945.9532118043,-20357.812207293413
ar10d,z_finbert_neg_mean,-5279.092048886496,2000.729199741635,-2.638583997058779,0.0083253072917886,-9200.449223197746,-1357.734874575247
ar10d,z_company_neg_per_1000,0.2178936310576931,0.0994281182106096,2.191468922263505,0.0284178762959424,0.023018100314307,0.4127691618010791
ar10d,is_10k,-0.3212400139227803,0.1478131955632499,-2.173283736263723,0.0297589687943495,-0.610948553666526,-0.0315314741790346
ar10d,yr_2023,0.1085940566081915,0.050847549021076,2.13567927459355,0.0327055648472103,0.0089346918247477,0.2082534213916353
ar10d,yr_2025,-0.2644010990186355,0.1334411967669767,-1.9814053337692183,0.0475458360981566,-0.5259410387358326,-0.0028611593014383
ar20d,const,0.2021778028702181,0.0230403126622764,8.774959169770325,1.7096588532528899e-18,0.1570196198596141,0.2473359858808222
ar20d,z_external_neg_per_1000,0.1191931508066903,0.0176907544287647,6.737595690825079,1.6102889163379252e-11,0.0845199092669688,0.1538663923464117
ar20d,yr_2022,-0.3577861823458741,0.0688691099065542,-5.1951619939816265,2.045416512592459e-07,-0.4927671574100511,-0.2228052072816972
ar20d,z_neg_per_1000,-0.8438790900132799,0.1744772803045616,-4.8366130452069935,1.3207017571636337e-06,-1.1858482755307205,-0.5019099044958394
ar20d,yr_2021,-0.1757010317185311,0.0413477608473008,-4.249348165851178,2.143934706777029e-05,-0.2567411538206162,-0.094660909616446
ar20d,yr_2024,-0.2712001355804316,0.078882171573175,-3.438040943495739,0.0005859390956448,-0.4258063508861641,-0.1165939202746992
ar20d,yr_2023,-0.2568035479059286,0.0782540001309662,-3.2816667196071903,0.0010319549863561,-0.4101785698088152,-0.1034285260030421
ar20d,z_company_neg_per_1000,0.4270327308447134,0.160670784094506,2.657811955367903,0.0078649763488069,0.1121237806516705,0.7419416810377563
ar20d,z_finbert_neu_mean,-80055.68940732547,40297.36852184421,-1.9866232546656053,0.0469641622313067,-159037.0803818782,-1074.2984327727318
ar20d,z_finbert_pos_mean,-78707.89376648127,39618.96713855404,-1.9866215464736077,0.0469643516699415,-156359.64246272313,-1056.145070239421
ar20d,z_finbert_neg_mean,-5339.28772202953,2687.702855771153,-1.9865617624227987,0.0469709821311359,-10607.088520486444,-71.48692357261916
ar3d,yr_2023,0.0475798812151102,0.0065849706517258,7.225526692763585,4.991634102479214e-13,0.0346735758984742,0.0604861865317462
ar3d,z_company_neg_per_1000,0.2583643807912845,0.0438455910362265,5.892596602878863,3.801737055649235e-09,0.1724286014794082,0.3443001601031608
ar3d,yr_2021,0.0227084148602445,0.0047493275526381,4.781395809945921,1.74082221416617e-06,0.0133999039062901,0.032016925814199
ar3d,is_10k,-0.041829742805618,0.0094354935026495,-4.433233173640783,9.283037476223634e-06,-0.0603229702471728,-0.0233365153640632
ar3d,z_neg_per_1000,-0.3670155643730406,0.0875262518426846,-4.193205542866114,2.750400208235564e-05,-0.5385638656864851,-0.1954672630595962
ar3d,z_external_neg_per_1000,0.0272655911581726,0.0085514921240172,3.188401598546304,0.0014306169269391,0.0105049745810209,0.0440262077353242
ar3d,z_external_unc_per_1000,0.0250430725620934,0.0097280757770005,2.574308952372788,0.0100440539626731,0.0059763944002958,0.044109750723891
ar5d,z_company_neg_per_1000,0.7338961280467302,0.0435889346645873,16.83675303592505,1.312431970225221e-63,0.6484633859796695,0.819328870113791
ar5d,z_neg_per_1000,-0.9518590258423172,0.0843639567861127,-11.282768875522969,1.5964080061858858e-29,-1.1172093427363914,-0.7865087089482427
ar5d,z_external_neg_per_1000,0.0809258950732016,0.0082861577605692,9.766395645795892,1.5693612784448885e-22,0.0646853242922687,0.0971664658541344
ar5d,yr_2025,0.0516547695210346,0.0076566432431182,6.746398895816624,1.5155958938563938e-11,0.0366480245220509,0.0666615145200183
ar5d,yr_2023,0.0728730661873888,0.0109516454035517,6.654074662037117,2.850879344439054e-11,0.0514082356249738,0.0943378967498038
ar5d,yr_2022,-0.0428831353282277,0.010168946882389,-4.217067492258636,2.47499915201882e-05,-0.0628139049784111,-0.0229523656780443
ar5d,z_external_unc_per_1000,0.0394365651981232,0.0097673586177236,4.0375875138404975,5.400370132674784e-05,0.020292894083298,0.0585802363129484
ar5d,yr_2021,0.0295204432897347,0.0079064241920237,3.733728746746962,0.000188665683893,0.0140241366268719,0.0450167499525975
ar5d,is_10k,-0.0339535184401467,0.0113085537634671,-3.002463369793167,0.0026780420037357,-0.0561178765337772,-0.0117891603465162
ar5d,const,-0.0181865766569209,0.0066742414136357,-2.7248904451920284,0.0064322826475016,-0.0312678494517726,-0.0051053038620691
ar5d,z_company_sent_ratio_mean,0.0192827804680927,0.0075498067867727,2.554076019783208,0.0106470008232012,0.0044854310757821,0.0340801298604033
ar5d,z_finbert_neg_mean,2906.7922965999687,1227.8668700729238,2.367351353349352,0.0179159153372323,500.217453447116,5313.3671397528215
ar5d,z_finbert_neu_mean,42940.136652271736,18139.030197053304,2.3672785251356707,0.0179194415416909,7388.290751562781,78491.98255298068
ar5d,z_finbert_pos_mean,42288.97345992611,17863.973419238187,2.3672770031321244,0.0179195152407114,7276.228937438413,77301.7179824138
r10d,z_external_unc_per_1000,0.1155671465364016,0.0155497169804842,7.432106107232983,1.0688200469815811e-13,0.0850902612848615,0.1460440317879418
r10d,z_company_sent_ratio_mean,0.1954906172707251,0.0428100062102828,4.566470191816248,4.9600553174140015e-06,0.1115845469206346,0.2793966876208155
r10d,z_unc_per_1000,-3.4903313841237744,0.9641752552471192,-3.6200175902971066,0.0002945829888515,-5.3800801591928415,-1.6005826090547068
r10d,yr_2023,0.3444381765236838,0.0953855183613922,3.611011214707587,0.0003050054713796,0.157485995888671,0.5313903571586966
r10d,z_finbert_pos_mean,-184596.27370004583,53290.70325260929,-3.4639489147857585,0.0005323075893844,-289044.1327859716,-80148.4146141201
r10d,z_finbert_neu_mean,-187757.1059589151,54203.20839004957,-3.463948196715656,0.0005323090103066,-293993.4422499316,-81520.76966789867
r10d,z_finbert_neg_mean,-12522.678859423682,3615.165014366731,-3.463930086084129,0.0005323448489194,-19608.2720857517,-5437.085633095662
r10d,z_company_unc_per_1000,2.740897210885788,0.7956913435798543,3.4446739090491514,0.0005717487005656,1.1813708346589875,4.300423587112588
r10d,z_external_neg_per_1000,0.0743342061005351,0.0219579041636507,3.3853051523737223,0.0007109916652052,0.0312975047637976,0.1173709074372726
r10d,yr_2021,0.1731482732692573,0.051730302228653,3.3471343837104364,0.0008165161752208,0.0717587439917252,0.2745378025467895
r10d,is_10k,-0.8669496525408017,0.2771007229058903,-3.128644499549853,0.001756146381744,-1.4100570895263598,-0.3238422155552436
r10d,yr_2024,0.2970813173783564,0.0962879522414114,3.0853425632473663,0.0020331783162393,0.1083603988400772,0.4858022359166356
r10d,z_neg_per_1000,-0.677018084642703,0.2205088356169332,-3.070253773498741,0.0021387695743558,-1.1092074607247553,-0.2448287085606506
r10d,const,0.0905969691734725,0.0303598911395658,2.9841005936745284,0.00284413250377,0.0310926759653667,0.1501012623815783
r10d,yr_2025,-0.6863337877171329,0.2491081536742493,-2.7551638820085733,0.0058662744066612,-1.1745767971739307,-0.1980907782603351
r10d,yr_2022,0.2106588193147501,0.0843026367470098,2.498840219516884,0.0124600476039435,0.045428687488848,0.3758889511406523
r20d,const,0.2171539577511593,0.0255035596470776,8.514652885956714,1.670900446109215e-17,0.1671678993653179,0.2671400161370006
r20d,z_external_neg_per_1000,0.1616881314164205,0.0267533686577659,6.043655043399033,1.506614562464307e-09,0.1092524923820767,0.2141237704507644
r20d,z_neg_per_1000,-1.3650852009685748,0.2685685286265639,-5.08281892874605,3.718741722810948e-07,-1.8914698444575544,-0.8387005574795949
r20d,yr_2022,-0.4131263416508659,0.0892052040631709,-4.63119103856664,3.635682171806847e-06,-0.5879653288482272,-0.2382873544535046
r20d,yr_2021,-0.2289293120646117,0.0519270386510193,-4.408672591617506,1.0400611833967022e-05,-0.330704437644429,-0.1271541864847945
r20d,z_company_neg_per_1000,0.9768133843942686,0.2281789355321255,4.280909550727315,1.861310029856378e-05,0.5295908887206155,1.4240358800679216
