target,term,Coef.,Std.Err.,t,P>|t|,CI_low,CI_high
ar3d,const,-0.0042230029152001145,0.004107450814739735,-1.0281323150713617,0.3038875916277709,-0.012273458580359699,0.003827452749959469
ar3d,z_neg_per_1000,-0.36701359637023234,0.08752491094673415,-4.193247298401586,2.7498937751341507e-05,-0.5385592695759068,-0.19546792316455788
ar3d,z_unc_per_1000,-0.06059334701803021,0.12368079651892387,-0.48991717973581356,0.6241925056918898,-0.3030032537743479,0.18181655973828748
ar3d,z_company_neg_per_1000,0.2583625212028582,0.04384474364923313,5.892668076014104,3.8000924791286845e-09,0.17242840273896998,0.3442966396667464
ar3d,z_company_unc_per_1000,-0.03930733857873105,0.08862951223178459,-0.4435016913546156,0.6574028961152303,-0.21301799052038103,0.1344033133629189
ar3d,z_external_neg_per_1000,0.02726541726476191,0.008551379648501308,3.1884232001721937,0.0014305100427721605,0.010505021135570562,0.044025813393953256
ar3d,z_external_unc_per_1000,0.025043032896862293,0.009728041958704279,2.5743138242177035,0.010043912519637321,0.0059764210177074215,0.044109644776017164
ar3d,z_company_sent_ratio_mean,0.014008409299902835,0.007473930507318568,1.87430285660077,0.06088869402901166,-0.0006402253173967351,0.028657043917202404
ar3d,z_finbert_neg_mean,1636.3124890493589,1181.942419826999,1.3844265690107527,0.16622787819385365,-680.2520856116796,3952.877063710397
ar3d,z_finbert_neu_mean,24172.199649392358,17460.609832318674,1.384384616661606,0.16624071676043106,-10049.9667700582,58394.366068842915
ar3d,z_finbert_pos_mean,23805.643200766517,17195.84102799761,1.3843837682615863,0.16624097640173996,-9897.585897985013,57508.87229951804
ar3d,is_10k,-0.04182945407513351,0.00943548368426656,-4.4332071862816225,9.284156944230432e-06,-0.060322662273011265,-0.023336245877255756
ar3d,yr_2021,0.022708115104299657,0.0047492798280263804,4.781380741200984,1.740952731365229e-06,0.01339969768886537,0.032016532519733944
ar3d,yr_2022,-0.009508130996252178,0.00596767889366445,-1.5932712140973984,0.111099361437312,-0.021204566699134335,0.0021883047066299788
ar3d,yr_2023,0.04757947292255752,0.006584887042856788,7.225556431400172,4.99054180720103e-13,0.034673331476293756,0.060485614368821286
ar3d,yr_2024,-0.01290434243860132,0.006755825096547715,-1.9101060572446658,0.05611955926716976,-0.026145516313686674,0.00033683143648403566
ar3d,yr_2025,-0.004965031866818685,0.004123364037088974,-1.2041216400393098,0.22854256698175224,-0.013046676874660754,0.003116613141023384
ar5d,const,-0.018186009814387432,0.006674341125215981,-2.724764807971803,0.006434730630461538,-0.0312674780403453,-0.00510454158842957
ar5d,z_neg_per_1000,-0.9518574484874128,0.08436357592302748,-11.282801114972633,1.5958229261959992e-29,-1.1172070189035572,-0.7865078780712685
ar5d,z_unc_per_1000,-0.05031846104691004,0.12064845776534919,-0.41706675724587455,0.676629579267827,-0.28678509305729627,0.1861481709634762
ar5d,z_company_neg_per_1000,0.73389393432797,0.043588585974409,16.836837394974033,1.310562678075798e-63,0.6484618756811007,0.8193259929748393
ar5d,z_company_unc_per_1000,-0.1063200493472002,0.0867093801489647,-1.22616548710814,0.22013640610672325,-0.27626731156096335,0.06362721286656293
ar5d,z_external_neg_per_1000,0.08092572349599847,0.008286138859922555,9.766397216369462,1.5693369591040635e-22,0.06468518975965248,0.09716625723234446
ar5d,z_external_unc_per_1000,0.039436476416699,0.009767435872913207,4.037546489152101,5.401314329371031e-05,0.02029265388448457,0.05858029894891343
ar5d,z_company_sent_ratio_mean,0.01928277684460239,0.007549888015636566,2.5540480606686944,0.010647855814011795,0.004485268246644143,0.034080285442560636
ar5d,z_finbert_neg_mean,2906.747370952293,1227.877425636667,2.3672944141351198,0.017918672174518487,500.15183927466705,5313.342902629918
ar5d,z_finbert_neu_mean,42939.47297947017,18139.186131809944,2.36722158686982,0.017922198808382278,7387.321452254262,78491.62450668609
ar5d,z_finbert_pos_mean,42288.31985106735,17864.126989423672,2.3672200648877966,0.017922272516294843,7275.274336547009,77301.36536558768
ar5d,is_10k,-0.03395275160852956,0.011308702380104556,-3.0023561030541197,0.002678985932251267,-0.056117400985416885,-0.011788102231642245
ar5d,yr_2021,0.029519834981257573,0.007906535634717353,3.733599182382344,0.00018876281079757443,0.014023309894729026,0.04501636006778612
ar5d,yr_2022,-0.04288372627014778,0.010169087312035693,-4.217067368414908,2.4750005107760642e-05,-0.06281477115738096,-0.0229526813829146
ar5d,yr_2023,0.07287225891120098,0.010951790324854592,6.653912899137659,2.8540161486110205e-11,0.051407144308251766,0.0943373735141502
ar5d,yr_2024,0.01860058809708441,0.010739973023007244,1.731902683297072,0.08329089092320979,-0.002449372222941556,0.03965054841711038
ar5d,yr_2025,0.05165411183010403,0.007656756944264605,6.746212816484429,1.517539881214756e-11,0.036647143980968445,0.06666107967923961
ar10d,const,0.05558067618983845,0.016962904742502647,3.2766013270459644,0.0010506460591798116,0.022333993821349582,0.08882735855832732
ar10d,z_neg_per_1000,-0.5717178464304827,0.10843899471889955,-5.272253287781905,1.3475892184188767e-07,-0.784254370599255,-0.3591813222617105
ar10d,z_unc_per_1000,-1.5452848193956124,0.5205161213025544,-2.968754964838836,0.002990089282605378,-2.5654776705211013,-0.5250919682701236
ar10d,z_company_neg_per_1000,0.21789191797548993,0.09942751655034053,2.1914649539211855,0.028418163171553747,0.023017566464562322,0.41276626948641754
ar10d,z_company_unc_per_1000,1.1432838751853847,0.42916901933052404,2.6639478240270784,0.007722954028623651,0.30212805401718323,1.984439696353586
