ticker,company_title,cik,form,filing_date,accession,neg_cnt,unc_cnt,n_tokens,neg_per_1000,unc_per_1000,n_paras,company_tokens,company_neg_cnt,company_unc_cnt,company_neg_per_1000,company_unc_per_1000,external_tokens,external_neg_cnt,external_unc_cnt,external_neg_per_1000,external_unc_per_1000,company_sent_ratio_mean,finbert_neg_mean,finbert_neu_mean,finbert_pos_mean,event_date,r1d,r3d,r5d,r10d,r20d,ar1d,ar3d,ar5d,ar10d,ar20d,vol5d,vol20d
AAPL,Apple Inc.,0000320193,10-Q,2025-08-01,000032019325000073,2,6,145,13.793103448275861,41.37931034482759,1,122,1,4,8.19672131147541,32.78688524590164,17,1,1,58.8235294117647,58.8235294117647,0.4,0.018479976803064346,0.11968265473842621,0.8618373870849609,2025-08-04,0.004781524619511202,0.05231801114254601,0.12510208035852596,,,-0.010303904696677305,0.03468493794487244,0.10053968512188634,,,0.022712027343862937,
AAPL,Apple Inc.,0000320193,10-Q,2025-05-02,000032019325000057,93,38,1738,53.50978135788262,21.86421173762946,1,1469,80,31,54.45881552076242,21.102791014295438,262,13,6,49.61832061068702,22.900763358778626,0.6666666666666666,0.018011702224612236,0.19281254708766937,0.7891756892204285,2025-05-05,-0.031963946532927834,-0.04532653080516498,-0.03377560530926753,0.02968421576183053,-0.016623948570565077,-0.026213097388948954,-0.03537888074994397,-0.02949662279479159,-0.017595835659749523,-0.061393298541741664,0.01577622190697138,0.0198434479194489
AAPL,Apple Inc.,0000320193,10-Q,2025-01-31,000032019325000008,68,24,1291,52.672347017815646,18.590240123934933,1,1184,60,22,50.67567567567568,18.58108108108108,98,6,1,61.224489795918366,10.204081632653061,0.7948717948717948,0.019819404929876328,0.15673305094242096,0.8234475255012512,2025-02-03,-0.034442358891618216,-0.01507063716653809,-0.03611030331295531,0.03689127132511811,0.009663710856250278,-0.027690045736700062,-0.01905049684400993,-0.034364076858196535,0.023882666246006344,0.040115019444685256,0.022128527685327408,0.016440755485402737
AAPL,Apple Inc.,0000320193,10-K,2024-11-01,000032019324000123,464,247,9752,47.579983593109105,25.328137817883512,1,8659,398,215,45.96373715209609,24.82965700427301,1058,65,28,61.43667296786389,26.465028355387524,0.7988505747126436,0.020463574677705765,0.13750313222408295,0.842033326625824,2024-11-04,-0.0040456651236011896,-0.0008527145686417071,0.01910529166010768,0.010431916078249233,0.07326051814496216,-0.0018893189941589926,-0.03527708551232385,-0.027343875643968236,-0.015001804437634162,0.01775830414169112,0.010541318077403376,0.008818298450445499
AAPL,Apple Inc.,0000320193,10-Q,2024-08-02,000032019324000081,2,6,137,14.598540145985401,43.7956204379562,1,116,1,4,8.620689655172415,34.48275862068966,16,1,1,62.5,62.5,0.4,0.017305683344602585,0.12468066066503525,0.8580136299133301,2024-08-05,-0.04936558702452678,-0.04674094945399535,-0.01660198660572783,0.02892211453924823,0.04188786379654484,-0.019809421141520088,-0.019655608898989603,-0.016770694904089185,-0.010468060528221291,-0.014264873119528836,0.027795355221959965,0.014659998571729681
AAPL,Apple Inc.,0000320193,10-Q,2024-05-03,000032019324000069,44,14,672,65.47619047619048,20.833333333333332,1,631,39,13,61.806656101426306,20.602218700475436,34,4,0,117.6470588235294,0.0,0.8260869565217391,0.03035937063395977,0.07437513023614883,0.8952654600143433,2024-05-06,-0.009148426842007921,-0.0034960419422571413,-0.00044578024644228043,0.036134618073857795,0.05780769106653892,-0.01942222376701613,-0.014969301546788463,-0.01895180172823421,0.0012328533338500577,0.02602733143738764,0.00788319896303429,0.009114959357687124
AAPL,Apple Inc.,0000320193,10-Q,2024-02-02,000032019324000006,36,14,645,55.81395348837209,21.705426356589147,1,623,36,13,57.78491171749599,20.86677367576244,17,0,0,0.0,0.0,0.8571428571428571,0.03035937063395977,0.07437513023614883,0.8952654600143433,2024-02-05,0.009798403352371227,0.0189742037910308,0.01728823865577601,-0.017956235955446362,-0.058307396602249414,0.01344621851219452,0.011417133136715829,0.0035267899882141605,-0.028340073525436774,-0.09397395993420762,0.006333252887421075,0.008872740154995269
AAPL,Apple Inc.,0000320193,10-K,2023-11-03,000032019323000106,454,255,9630,47.14434060228453,26.4797507788162,1,8623,401,224,46.503537052070044,25.97703815377479,976,53,27,54.30327868852459,27.66393442622951,0.8123167155425219,0.020463574677705765,0.13750313222408295,0.842033326625824,2023-11-06,0.014499542861099635,0.03471451618028684,0.05504113895278152,0.07253753554700183,0.07116571955847195,0.012201768172581036,0.028842565385902894,0.041514258852325576,0.036169032093280026,0.021793994066280936,0.009726635872105316,0.008730124368813211
AAPL,Apple Inc.,0000320193,10-Q,2023-08-04,000032019323000077,1,5,89,11.235955056179776,56.17977528089887,1,83,1,4,12.048192771084338,48.19277108433735,1,0,0,0.0,0.0,0.6666666666666666,0.02145344763994217,0.08902043104171753,0.8895260691642761,2023-08-07,-0.017404090875435877,-0.021101381221835754,-0.021999092024441315,-0.04073473530010572,0.04157578159921174,-0.026094627845695793,-0.018726087111586503,-0.01939942072338516,-0.01738959523142077,0.03182067545812724,0.008898343489320807,0.013016163957091062
AAPL,Apple Inc.,0000320193,10-Q,2023-05-05,000032019323000064,1,5,86,11.627906976744185,58.13953488372093,1,83,1,4,12.048192771084338,48.19277108433735,0,0,0,0.0,0.0,1.0,0.02057288959622383,0.10825910419225693,0.8711679577827454,2023-05-08,-0.00040340996369598404,-5.759459769610724e-05,-0.004395700880542159,0.01050109082523796,0.03542208302190693,-0.0006700306991102414,-0.0005906888321915759,-0.0018720495266119352,-0.003911275580300799,0.0009550253301113532,0.007663202960406128,0.008380364247739759
AAPL,Apple Inc.,0000320193,10-Q,2023-02-03,000032019323000006,1,5,86,11.627906976744185,58.13953488372093,1,83,1,4,12.048192771084338,48.19277108433735,0,0,0,0.0,0.0,1.0,0.02057288959622383,0.10825910419225693,0.8711679577827454,2023-02-06,-0.018091359272067325,-0.016839986757515246,-0.021322112847694242,-0.011175846120462674,-0.00282023891302444,-0.011961226449836729,-0.01270859915274078,-0.010814759525874143,0.0012449189232892673,0.01647471825875552,0.015580817839869216,0.01571845377754315
